75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
100.0,63.51024659248915,45.11292317816191,38.230419921182495,36.27551252926033,35.86936050906793,35.98551061050608,36.81384833897251,39.52161192088651,45.3644810876728,50.0
100.0,53.62711897469778,26.897279599697363,16.456627515137118,13.438725826039105,12.80928007941572,13.009570277559282,14.413743391106609,19.212623766501775,31.007202006747704,50.0
100.0,49.31907432310624,19.555571133794516,7.811965144422915,4.399150510393105,3.6869367878090356,3.9258630229241875,5.582623666774853,11.311934456696065,25.723080939783998,50.0
100.0,48.01285160672238,17.393106498393312,5.286537574676632,1.7636830880546903,1.0285977415609275,1.2799067343352086,3.014823687434448,9.031055803501497,24.232048884860937,50.0
100.0,47.71995951979091,16.91981042462543,4.739525890962795,1.1947951683203606,0.4552696468043514,0.7093218418188092,2.461147836503225,8.539901197527554,23.912947417472722,50.0
100.0,47.72284968796812,16.96395094991345,4.813250087207705,1.2799067343352073,0.5431244150593736,0.7961303806157259,2.5415361999655244,8.601900255021656,23.9420469661067,50.0
100.0,47.90250274089622,17.512687009763983,5.582623666774852,2.12743662315092,1.4085587333494616,1.6541491356819977,3.353282189126782,9.26905033266554,24.306509357573994,50.0
100.0,48.03580771742237,19.212623766501775,8.21299083803867,5.0766751311473115,4.429370852317836,4.6475195826674724,6.17010671400815,11.527967933306174,25.415890749472364,50.0
100.0,45.36448108767279,22.493006210211867,14.63442653786024,12.494709807398868,12.06234840674972,12.204707888644668,13.217854955650248,16.901694952936513,27.21871558285645,50.0
25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
